"","Conglomerado","cgl_sit_arb","Anio","Estado","Municipio","Formato","Cve_veg_SV","Tipo_veg_SV","Veg_prim_levantada","Veg_sec_levantada","Sitio","Registro","Arbol","NumeroTallos","FormaFuste","TipoTocon","Familia_APG","NombreCientifico_APG","Condicion","NomComun","X","Y","Altitud","Vigor","VigEtapa","DiametroCopa","PosicionCopa","porc_CopaViva","ExposicionLuz","DensidadCopa","TransparenciaCopa","MuerteRegresiva","DiametroBasal","Azimut","distancia","Edad","GrosorCorteza","Long10Anillos","NumAnillos25","Troza1","Troza2","Troza3","Troza4","Troza5","Troza6","Troza7","Troza8","AlturaFusteLimpio","AlturaComercial","Forma_Biologica_1","Danio1","Severidad1","Danio2","Severidad2","Altura_total","Diametro_normal","Area_basal","Area_copa"
"2483",64174,"64174_1_12",2009,"Veracruz de Ignacio de la Llave","Tequila","Bosque","VSaa/BM","BOSQUE MESOFILO DE MONTANA","BM","VSA",1,12,12,"NULL","NULL","NULL","Betulaceae","Alnus jorullensis","Vivo","Aile","-97.0163611111111","18.7511388888889",1722,"Bueno","Arbol maduro","3.1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.1","2.6","Arbol","NULL","NULL","NULL","NULL",6.3,16,"0.02010624","7.547694"
"2484",64176,"64176_1_6",2011,"Veracruz de Ignacio de la Llave","Zongolica","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",1,6,6,"NULL","NULL","NULL","Sapindaceae","Cupania dentata","Vivo","Colorado","-96.9213882222222","18.7480552222222",1293,"Bueno","Arbol muy joven","2.8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.7","NULL","Arbol","NULL","NULL","NULL","NULL",9.1,8.5,"0.005674515","6.157536"
"2485",64720,"64720_1_15",2011,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",1,15,15,"NULL","NULL","NULL","Lauraceae","Persea americana","Vivo","Aguacate","-96.735083","18.6513611111111",282,"Bueno","Arbol maduro","3.3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.5","NULL","Arbol","NULL","NULL","NULL","NULL",5.1,9.3,"0.00679292487863388","8.553006"
"2486",64720,"64720_4_16",2011,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",4,16,16,"NULL","NULL","NULL","Lauraceae","Persea americana","Vivo","Aguacate","-96.735333","18.6511666666667",282,"Bueno","Arbol maduro","6.5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.3","NULL","Arbol","NULL","NULL","NULL","NULL",8.3,18.2,"0.0260155917811341","33.18315"
"2487",64991,"64991_1_12",2009,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",1,12,12,"NULL","NULL","NULL","Boraginaceae","Cordia alliodora","Vivo","Suchicahual","-96.7366941111111","18.6058333333333",548,"Pobre","Arbol maduro","7.6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.6","NULL","Arbol","NULL","NULL","NULL","NULL",5.6,24.2,"0.0459961685001892","45.364704"
"2488",65265,"65265_3_74",2009,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","BPQ","BOSQUE DE PINO-ENCINO","BPQ","VSn",3,74,74,"NULL","NULL","NULL","Fagaceae","Quercus laurina","Vivo","Encino delgado","-97.117416","18.5730826666667",2391,"Bueno","Arbol muy joven","1.3","NULL","NULL","NULL","NULL","NULL","NULL","13.7","344","2.5","0","19","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.2","1.5","Arbol","NULL","NULL","NULL","NULL",7,10.5,"0.008659035","1.327326"
"2489",64991,"64991_1_15",2009,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",1,15,15,"NULL","NULL","NULL","Boraginaceae","Cordia alliodora","Vivo","Suchicahual","-96.7366941111111","18.6058333333333",548,"Bueno","Arbol maduro","4.2","NULL","NULL","NULL","NULL","NULL","NULL","20.3","136","0.8","0","10","NULL","NULL","Troza con diametro menor a 30 cm y mayor a 10 cm","Troza con diametro menor a 30 cm y mayor a 10 cm","Troza con diametro menor a 30 cm y mayor a 10 cm","Troza con diametro menor a 30 cm y mayor a 10 cm","Troza con diametro menor a 30 cm y mayor a 10 cm","NULL","NULL","NULL","13.6","NULL","Arbol","NULL","NULL","NULL","NULL",15.3,16.6,"0.021642483394693","13.854456"
"2490",64448,"64448_1_7",2011,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSaa/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",1,7,7,"NULL","NULL","NULL","Fabaceae","Inga vera","Vivo","Vainillo","-96.8281382222222","18.6994441111111",967,"Bueno","Arbol maduro","6.9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.8","NULL","Arbol","NULL","NULL","NULL","NULL",10.8,19.3,"0.0295593132375275","37.392894"
"2491",64448,"64448_1_9",2011,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSaa/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",1,9,9,"NULL","NULL","NULL","Fabaceae","Inga vera","Vivo","Vainillo","-96.8281382222222","18.6994441111111",967,"Bueno","Arbol maduro","4.3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.4","NULL","Arbol","NULL","NULL","NULL","NULL",8.6,15.1,"0.0181458811445984","14.522046"
"2492",64717,"64717_1_14",2013,"Veracruz de Ignacio de la Llave","Zongolica","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",1,14,12,"NULL","Arbol recto con un fuste","NULL","Boraginaceae","Cordia alliodora","Vivo","Suchicuahua","-96.8771937777778","18.6558333333333",992,"NULL","NULL","7.9","Dominante","40","El arbol recibe luz completa en la punta y dos cuartos (o tres cuartos sin la punta)","60","30","00","NULL","320","2.4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","11.7","NULL","Arbol","Ausencia de daño","-9999","NULL","NULL",23.6,23.2,"0.0426385778076691","49.016814"
"2493",64717,"64717_1_3",2013,"Veracruz de Ignacio de la Llave","Zongolica","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",1,3,2,"NULL","Arbol recto con dos o mas fustes","NULL","Boraginaceae","Cordia alliodora","Vivo","Suchicuahua","-96.8771937777778","18.6558333333333",992,"NULL","NULL","4.2","Codominante","20","El arbol recibe la luz completa en la punta o solo en un cuarto","55","35","00","NULL","281","15.5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6.9","NULL","Arbol","Ausencia de daño","-9999","NULL","NULL",15.6,13.5,"0.014313915","13.854456"
"2494",64717,"64717_3_11",2013,"Veracruz de Ignacio de la Llave","Zongolica","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",3,11,11,"NULL","Arbol recto con dos o mas fustes","NULL","Rubiaceae","Simira salvadorensis","Vivo","Palo colorado","-96.8769993333333","18.6556111111111",992,"NULL","NULL","5.1","Codominante","40","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","45","30","00","NULL","290","6.6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.1","NULL","Arbol","Ausencia de daño","-9999","NULL","NULL",12.8,20.5,"0.033006435","20.428254"
"2495",64717,"64717_3_16",2013,"Veracruz de Ignacio de la Llave","Zongolica","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",3,16,14,"NULL","Arbol inclinado con un fuste","NULL","Rubiaceae","Simira salvadorensis","Vivo","Palo colorado","-96.8769993333333","18.6556111111111",992,"NULL","NULL","7.4","Codominante","40","El arbol recibe la luz completa en la punta y en un cuarto (o dos cuartos sin la punta)","55","35","00","NULL","238","4.1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.8","NULL","Arbol","Ausencia de daño","-9999","NULL","NULL",13.1,32.2,"0.0819399927290863","43.008504"
"2496",64717,"64717_3_25",2013,"Veracruz de Ignacio de la Llave","Zongolica","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",3,25,21,"NULL","Arbol recto con un fuste","NULL","Rubiaceae","Chione venosa var. mexicana","Vivo","Chione","-96.8769993333333","18.6556111111111",992,"NULL","NULL","4.3","Suprimido","40","El arbol recibe la luz completa en la punta o solo en un cuarto","50","40","00","NULL","168","7.9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.1","NULL","Arbol","Ausencia de daño","-9999","NULL","NULL",9.1,14.8,"0.0172034020434174","14.522046"
"2497",65265,"65265_2_1",2009,"Veracruz de Ignacio de la Llave","Astacinga","Bosque","BPQ","BOSQUE DE PINO-ENCINO","BQP","VSaa",2,1,1,"NULL","NULL","NULL","Fagaceae","Quercus laurina","Vivo","Encino delgado","-97.1177493333333","18.5737493333333",2391,"Muy pobre","Arbol muy joven","1.2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.7","NULL","Arbol","NULL","NULL","NULL","NULL",3.7,8.5,"0.005674515","1.130976"
"2498",64448,"64448_1_8",2011,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSaa/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",1,8,8,"NULL","NULL","NULL","Fabaceae","Inga vera","Vivo","Vainillo","-96.8281382222222","18.6994441111111",967,"Bueno","Arbol maduro","7.8","NULL","NULL","NULL","NULL","NULL","NULL","20.1","158","5.2","0","10","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","NULL","Arbol","NULL","NULL","NULL","NULL",11.5,20.5,"0.033006435","47.783736"
"2499",65273,"65273_3_7",2012,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSaa",3,7,7,"NULL","Arbol recto con un fuste","NULL","Anacardiaceae","Astronium graveolens","Vivo","Amargoso","-96.7381107777778","18.5603333333333",308,"NULL","NULL","4.1","Codominante","35","El arbol recibe luz completa en la punta y dos cuartos (o tres cuartos sin la punta)","55","45","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","7.1","NULL","Arbol","Ausencia de daño","n/a","NULL","NULL",11.3,12.3,"0.0118823169685158","13.202574"
"2500",64446,"64446_4_4",2009,"Veracruz de Ignacio de la Llave","Zongolica","Selva","TA","AGRICULTURA DE TEMPORAL","SAP","VSA",4,4,4,"NULL","NULL","NULL","ZZ Familia Desconocida","ZZ_Desconocido","Vivo","Tamacuhue","-96.9233048888889","18.7025833333333",643,"Bueno","Arbol joven","3.1","NULL","NULL","NULL","NULL","NULL","NULL","9.5","332","4.1","0","9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL",5.5,8.1,"0.00528102935432282","7.547694"
"2501",64714,"64714_4_19",2010,"Veracruz de Ignacio de la Llave","Zongolica","Bosque","TA","AGRICULTURA DE TEMPORAL","BQ","VSA",4,19,19,"NULL","NULL","NULL","Chloranthaceae","Hedyosmum mexicanum","Vivo","Palo de agua","-97.0201382222222","18.6606666666667",1546,"Bueno","Arbol joven","3.9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5.4","1.9","Arbol","NULL","NULL","NULL","NULL",9.8,13.3,"0.0141026415970551","11.945934"
"2502",64714,"64714_4_20",2010,"Veracruz de Ignacio de la Llave","Zongolica","Bosque","TA","AGRICULTURA DE TEMPORAL","BQ","VSA",4,20,20,"NULL","NULL","NULL","Chloranthaceae","Hedyosmum mexicanum","Vivo","Palo de agua","-97.0201382222222","18.6606666666667",1546,"Bueno","Arbol joven","4.3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.9","1.6","Arbol","NULL","NULL","NULL","NULL",6.9,12.8,"0.0130698406270157","14.522046"
"2503",64714,"64714_4_29",2010,"Veracruz de Ignacio de la Llave","Zongolica","Bosque","TA","AGRICULTURA DE TEMPORAL","BQ","VSA",4,29,29,"NULL","NULL","NULL","Chloranthaceae","Hedyosmum mexicanum","Vivo","Palo de agua","-97.0201382222222","18.6606666666667",1546,"Bueno","Arbol joven","4.2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.5","1.5","Arbol","NULL","NULL","NULL","NULL",8.8,12,"0.01130976","13.854456"
"2504",64714,"64714_4_30",2010,"Veracruz de Ignacio de la Llave","Zongolica","Bosque","TA","AGRICULTURA DE TEMPORAL","BQ","VSA",4,30,30,"NULL","NULL","NULL","Chloranthaceae","Hedyosmum mexicanum","Vivo","Palo de agua","-97.0201382222222","18.6606666666667",1546,"Bueno","Arbol muy joven","4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.6","0","Arbol","NULL","NULL","NULL","NULL",5.5,8.1,"0.00528102935432282","12.5664"
"2505",64714,"64714_4_35",2010,"Veracruz de Ignacio de la Llave","Zongolica","Bosque","TA","AGRICULTURA DE TEMPORAL","BQ","VSA",4,35,35,"NULL","NULL","NULL","Chloranthaceae","Hedyosmum mexicanum","Vivo","Palo de agua","-97.0201382222222","18.6606666666667",1546,"Bueno","Arbol muy joven","2.2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.4","0","Arbol","NULL","NULL","NULL","NULL",4.9,7.9,"0.0049016815183445","3.801336"
"2506",64714,"64714_4_37",2010,"Veracruz de Ignacio de la Llave","Zongolica","Bosque","TA","AGRICULTURA DE TEMPORAL","BQ","VSA",4,37,37,"NULL","NULL","NULL","Chloranthaceae","Hedyosmum mexicanum","Vivo","Palo de agua","-97.0201382222222","18.6606666666667",1546,"Bueno","Arbol joven","4.3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.9","2.1","Arbol","NULL","NULL","NULL","NULL",7.9,13.6,"0.0145267592149292","14.522046"
"2507",64717,"64717_4_8",2013,"Veracruz de Ignacio de la Llave","Zongolica","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",4,8,6,"NULL","Arbol recto con un fuste","NULL","Melastomataceae","Miconia glaberrima","Vivo","Hoja de lata","-96.8774993333333","18.6556666666667",992,"NULL","NULL","5.4","Suprimido","45","Arboles que no reciben luz porque se encuentran sombreados por otros arboles  parras  trepadoras u otra vegetacion  arboles que no tienen copa por definicion ","60","35","00","NULL","44","14.9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.8","NULL","Arbusto","Ausencia de daño","-9999","NULL","NULL",12.1,9.6,"0.00738982830938187","22.902264"
"2508",64718,"64718_2_11",2009,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSaa",2,11,11,"NULL","NULL","NULL","Fabaceae","Lonchocarpus hondurensis","Vivo","Gusanillo","-96.8296937777778","18.6545",1220,"Bueno","Arbol joven","2.7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.2","NULL","Arbol","NULL","NULL","NULL","NULL",6.1,8.1,"0.00528102935432282","5.725566"
"2509",64989,"64989_3_20",2012,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSaa",3,20,20,"NULL","Arbol recto con un fuste","NULL","NULL","ZZ_Desconocido","Muerto en pie","NULL","-96.8314715555556","18.6088888888889",675,"NULL","NULL","NULL","No aplica","n/a","No aplica","n/a","n/a","n/a","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","n/a","NULL","NULL",4.5,8.8,"0.00622115286670076","0.00193437621569254"
"2510",64990,"64990_1_1",2013,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",1,1,1,"NULL","Arbol recto con un fuste","NULL","Sapindaceae","Thouinidium decandrum","Vivo","Chaparro","-96.7841107777778","18.6075",1150,"NULL","NULL","3.3","Codominante","10","El arbol recibe la luz completa en la punta o solo en un cuarto","25","75","00","NULL","290","17","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.5","NULL","Arbol","Ausencia de daño","-9999","NULL","NULL",11.3,14.5,"0.016513035","8.553006"
"2511",64990,"64990_1_20",2013,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",1,20,15,"NULL","Arbol recto con un fuste","NULL","Sapindaceae","Thouinidium decandrum","Vivo","Chaparro","-96.7841107777778","18.6075",1150,"NULL","NULL","2","Suprimido","30","Arboles que no reciben luz porque se encuentran sombreados por otros arboles  parras  trepadoras u otra vegetacion  arboles que no tienen copa por definicion ","45","55","00","NULL","100","6.2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.9","NULL","Arbol","Ausencia de daño","-9999","NULL","NULL",5.4,8.3,"0.00554178189666139","3.1416"
"2512",64990,"64990_1_28",2013,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",1,28,22,"NULL","Arbol recto con dos o mas fustes","NULL","Sapindaceae","Thouinidium decandrum","Vivo","Chaparro","-96.7841107777778","18.6075",1150,"NULL","NULL","3.8","Codominante","20","El arbol recibe la luz completa en la punta o solo en un cuarto","85","15","00","NULL","119","9.5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5.3","NULL","Arbol","Ausencia de daño","-9999","NULL","NULL",11.3,12.3,"0.0118823169685158","11.341176"
"2513",64990,"64990_2_24",2013,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",2,24,22,"NULL","Arbol recto con un fuste","NULL","Sapindaceae","Thouinidium decandrum","Vivo","Chaparro","-96.7841385555556","18.6079444444444",1150,"NULL","NULL","3.7","Codominante","20","El arbol recibe la luz completa en la punta o solo en un cuarto","95","05","00","NULL","169","11","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5.5","NULL","Arbol","Ausencia de daño","-9999","NULL","NULL",9.8,12.8,"0.0130698406270157","10.752126"
"2514",64990,"64990_3_14",2013,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",3,14,10,"NULL","Arbol recto con dos o mas fustes","NULL","Sapindaceae","Thouinidium decandrum","Vivo","Chaparro","-96.7840274444444","18.60725",1150,"NULL","NULL","1.6","Codominante","20","El arbol recibe la luz completa en la punta o solo en un cuarto","75","25","00","NULL","224","3.4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.7","NULL","Arbol","Ausencia de daño","-9999","NULL","NULL",5,9.3,"0.00679292487863388","2.010624"
"2515",64990,"64990_3_30",2013,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",3,30,22,"NULL","Arbol recto con un fuste","NULL","Sapindaceae","Thouinidium decandrum","Vivo","Chaparro","-96.7840274444444","18.60725",1150,"NULL","NULL","6.8","Codominante","10","El arbol recibe la luz completa en la punta o solo en un cuarto","85","15","00","NULL","127","11.4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6.1","NULL","Arbol","Ausencia de daño","-9999","NULL","NULL",13.1,36.5,"0.104634915","36.316896"
"2516",64990,"64990_3_4",2013,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",3,4,2,"NULL","Arbol recto con dos o mas fustes","NULL","Sapindaceae","Thouinidium decandrum","Vivo","Chaparro","-96.7840274444444","18.60725",1150,"NULL","NULL","2.2","Codominante","30","El arbol recibe la luz completa en la punta o solo en un cuarto","85","15","00","NULL","317","18.4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.2","NULL","Arbol","Ausencia de daño","-9999","NULL","NULL",7.8,19.1,"0.0286521785444962","3.801336"
"2517",64720,"64720_1_3",2011,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",1,3,3,"NULL","NULL","NULL","Malvaceae","Heliocarpus donnellsmithii","Vivo","Jonote","-96.735083","18.6513611111111",282,"Bueno","Arbol muy joven","3.7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.4","NULL","Arbol","NULL","NULL","NULL","NULL",4,8.8,"0.00608213786365357","10.752126"
"2518",64720,"64720_1_9",2011,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",1,9,9,"NULL","NULL","NULL","Malvaceae","Heliocarpus donnellsmithii","Vivo","Jonote","-96.735083","18.6513611111111",282,"Bueno","Arbol muy joven","3.2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.1","NULL","Arbol","NULL","NULL","NULL","NULL",5.4,7.5,"0.004417875","8.042496"
"2519",64720,"64720_3_27",2011,"Veracruz de Ignacio de la Llave","Tezonapa","Selva","VSA/SAP","SELVA ALTA PERENNIFOLIA","SAP","VSA",3,27,27,"NULL","NULL","NULL","Apocynaceae","Tabernaemontana donnell-smithii","Vivo","Huevo de toro","-96.7348607777778","18.6511111111111",282,"Bueno","Arbol muy joven","3.7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.4","NULL","Arbol","NULL","NULL","NULL","NULL",9.1,9.3,"0.00693979383674012","10.752126"
"2520",64171,"64171_1_35",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","BQ","BOSQUE DE ENCINO","BQP","VSA",1,35,35,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino","-97.1588888888889","18.7558333333333",2359,"Bueno","Arbol joven","4.9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.5","5","Arbol","NULL","NULL","NULL","NULL",13.3,15.3,"0.0183854290583977","18.857454"
"2521",64171,"64171_3_4",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","BQ","BOSQUE DE ENCINO","BQP","VSA",3,4,4,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino","-97.1585277777778","18.7556111111111",2359,"Bueno","Arbol joven","6.7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.2","4.4","Arbol","NULL","NULL","NULL","NULL",11.1,18.3,"0.0265905012974487","35.256606"
"2522",64171,"64171_4_1",2011,"Veracruz de Ignacio de la Llave","Soledad Atzompa","Bosque","BQ","BOSQUE DE ENCINO","BQP","VSA",4,1,1,"NULL","NULL","NULL","Pinaceae","Pinus patula","Vivo","Pino","-97.1592777777778","18.7556944444444",2359,"Bueno","Arbol joven","2.9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","3.2","2.5","Arbol","NULL","NULL","NULL","NULL",10.1,13.1,"0.0134782501849686","6.605214"
"2523",64172,"64172_1_10",2012,"Veracruz de Ignacio de la Llave","Tequila","Bosque","BP","BOSQUE DE PINO","BPQ","VSna",1,10,10,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus patula","Vivo","Ocote rojo","-97.1114166666667","18.7541388888889",2900,"NULL","NULL","4.1","Codominante","65","El arbol recibe luz completa en la punta y tres cuartos","55","55","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.5","4.6","Arbol","Ausencia de daño","n/a","NULL","NULL",7.8,16.3,"0.0211241174172913","13.202574"
"2524",64172,"64172_1_13",2012,"Veracruz de Ignacio de la Llave","Tequila","Bosque","BP","BOSQUE DE PINO","BPQ","VSna",1,13,13,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus patula","Vivo","Ocote rojo","-97.1114166666667","18.7541388888889",2900,"NULL","NULL","0.9","Codominante","75","El arbol recibe luz completa en la punta y dos cuartos (o tres cuartos sin la punta)","45","45","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","4.2","0","Arbol","Ausencia de daño","n/a","NULL","NULL",7,9.8,"0.00769770480677949","0.636174"
"2525",64172,"64172_1_19",2012,"Veracruz de Ignacio de la Llave","Tequila","Bosque","BP","BOSQUE DE PINO","BPQ","VSna",1,19,19,"NULL","Arbol recto con un fuste","NULL","Pinaceae","Pinus patula","Vivo","Ocote rojo","-97.1114166666667","18.7541388888889",2900,"NULL","NULL","1.4","Codominante","65","El arbol recibe luz completa en la punta y tres cuartos","35","55","00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","7","7.5","Arbol","Ausencia de daño","n/a","NULL","NULL",9.1,12.5,"0.012271875","1.539384"
